symbol,date_time,open,high,low,close,volume
ZNGA,08:40,10.2,10.2,10.2,10.2,4
SOLO,08:40,3.37,3.37,3.37,3.37,57
ERIC,08:40,11.41,11.41,11.41,11.41,1301
BBIG,08:40,3.27,3.27,3.27,3.27,15
DMAC,08:40,3.3,3.3,3.3,3.3,1
PSFE,08:40,10.32,10.32,10.32,10.32,50
CDEV,08:40,5.33,5.33,5.33,5.33,150
ANY,08:40,3.08,3.08,3.08,3.08,100
NOK,08:40,5.77,5.77,5.77,5.77,100
TAOP,08:40,3.58,3.58,3.54,3.54,407
BTCM,08:40,4.92,4.96,4.92,4.94,1651
IMV,08:40,1.8,1.8,1.8,1.8,1497
ZH,08:40,9.69,9.69,9.69,9.69,20
SVFA,08:40,9.75,9.75,9.75,9.75,500
NLY,08:40,8.48,8.48,8.48,8.48,95
NCTY,08:40,11.71,11.75,11.71,11.75,110
TEVA,08:40,8.81,8.81,8.81,8.81,688
OGI,08:40,2.48,2.48,2.47,2.4799,5009
FWP,08:40,14.5,14.5,14.45,14.5,200
BTBT,08:40,7.99,8.01,7.96,7.99,31298
RIDE,08:40,6.81,6.81,6.81,6.81,50
EDU,08:40,2.33,2.33,2.31,2.31,226713
GOTU,08:40,3.19,3.19,3.16,3.19,26512
VFF,08:40,9.33,9.33,9.33,9.33,3
ACB,08:40,6.9692,6.9692,6.9692,6.9692,250
SFT,08:41,8.4,8.4,8.4,8.4,11
DOYU,08:41,3.9091,3.9091,3.9091,3.9091,1111
BITF,08:41,4.18,4.18,4.17,4.17,420
ISUN,08:41,8.8,8.81,8.75,8.81,125
QUBT,08:41,8.8,8.8,8.8,8.8,100
DPW,08:41,2.36,2.36,2.36,2.36,1000
AGEN,08:41,5.09,5.09,5.09,5.09,500
ACOR,08:41,3.97,4.07,3.96,4.07,171
NNVC,08:41,4.51,4.51,4.5,4.5,4005
HEXO,08:41,4.05,4.05,4.05,4.05,13
NRXP,08:41,17.16,17.25,17.16,17.25,1643
RLX,08:41,4.57,4.57,4.57,4.57,109
AMWL,08:41,11.12,11.12,11.12,11.12,10
AEMD,08:41,4.8,4.8,4.72,4.72,402
INTZ,08:41,4.7,4.7,4.7,4.7,375
NOVN,08:41,8.27,8.27,8.27,8.27,401
WHLM,08:41,4.42,4.54,4.42,4.53,1543
SPAQ,08:41,9.85,9.88,9.85,9.88,255025
OCGN,08:41,6.99,6.99,6.98,6.98,410
ARLO,08:41,6.1,6.1,6.1,6.1,100
ORC,08:41,5.13,5.14,5.13,5.14,110
EYEG,08:41,3.52,3.55,3.52,3.54,318
GLDI,08:41,8.7,8.7,8.7,8.7,286
NLY,08:41,8.48,8.48,8.48,8.48,1
RCON,08:41,3.3,3.3,3.3,3.3,151
JAKK,08:41,13.45,13.45,13.35,13.35,300
ET,08:41,9.8,9.8,9.78,9.78,36
IPA,08:41,7.9,7.9,7.9,7.9,201
FRSX,08:41,3.37,3.37,3.37,3.37,2
IMRA,08:41,5.66,5.66,5.66,5.66,770
CAN,08:41,6.47,6.47,6.47,6.47,502
BLPH,08:41,4.22,4.22,4.22,4.22,100
BTG,08:41,3.99,3.99,3.99,3.99,122
GE,08:41,13.15,13.16,13.14,13.1401,5521
AEI,08:41,2.23,2.23,2.22,2.23,218
BCEL,08:41,7.73,7.73,7.73,7.73,60
BTCM,08:41,4.94,4.94,4.93,4.93,1005
GEVO,08:41,5.84,5.84,5.84,5.84,10
BTU,08:41,10.64,10.64,10.64,10.64,1
CRF,08:41,11.55,11.55,11.55,11.55,88
SIRI,08:41,6.67,6.67,6.67,6.67,20
ASTS,08:41,11.02,11.02,11.02,11.02,110
ACIU,08:41,7.43,7.43,7.43,7.43,5
ANIX,08:41,4.4999,4.4999,4.4999,4.4999,10
EURN,08:41,8.71,8.71,8.71,8.71,1
REML,08:41,6.8,6.8,6.8,6.8,20
VLDR,08:41,7.92,7.92,7.91,7.91,5
YQ,08:41,1.28,1.28,1.27,1.27,729
ZYNE,08:41,4.49,4.49,4.49,4.49,1
WISH,08:41,9.43,9.43,9.42,9.42,4046
EYES,08:41,3.82,3.82,3.82,3.82,100
VXRT,08:41,7.9801,7.9801,7.9801,7.9801,300
UUUU,08:41,5.0999,5.0999,5.0999,5.0999,200
OSAT,08:41,6.31,6.31,6.31,6.31,1848
UK,08:41,1.23,1.23,1.23,1.23,600
ENLC,08:41,5.88,5.88,5.88,5.88,1
ATOS,08:41,3.91,3.91,3.9,3.9,202
TEVA,08:41,8.81,8.81,8.81,8.81,1000
FWP,08:41,14.6,14.6,14.35,14.35,50
BTBT,08:41,7.99,8.09,7.98,8.04,62010
EDU,08:41,2.31,2.31,2.28,2.3,406921
AYRO,08:41,4.2099,4.2099,4.2099,4.2099,100
CLS,08:41,8.58,8.58,8.58,8.58,97
MRO,08:41,11.44,11.44,11.44,11.44,2100
RMO,08:41,6.69,6.69,6.69,6.69,1
ATNF,08:41,7.44,7.44,7.44,7.44,25
FCEL,08:41,6.35,6.35,6.35,6.35,1
LFC,08:41,8.45,8.45,8.45,8.45,5
JZXN,08:41,4.15,4.15,4.15,4.15,1
CGRN,08:41,4.75,4.75,4.75,4.75,30
BB,08:41,10.04,10.04,10.04,10.04,63
MKTY,08:41,7.9999,7.9999,7.9999,7.9999,9
MEDS,08:41,4.69,4.69,4.61,4.61,1400
UNIT,08:41,11.16,11.16,11.16,11.16,26
WIMI,08:41,3.87,3.87,3.87,3.87,1000
UWMC,08:41,7.58,7.58,7.58,7.58,7
CCXI,08:41,14.6101,14.6101,14.6101,14.6101,500
SOS,08:41,2.85,2.85,2.83,2.85,700
NGCA,08:41,9.82,9.85,9.82,9.85,50
EXPR,08:41,5.1,5.1,5.1,5.1,300
CDEV,08:41,5.33,5.33,5.33,5.33,100
ANY,08:41,3.08,3.09,3.08,3.09,450
TAOP,08:41,3.54,3.6,3.54,3.56,261
HMY,08:41,4.0301,4.0301,4.0301,4.0301,150
GEO,08:41,6.8,6.8,6.8,6.8,5
NCTY,08:41,11.73,11.76,11.73,11.76,305
NNDM,08:41,6.16,6.16,6.16,6.16,2
RIDE,08:41,6.82,6.82,6.81,6.82,569
SCKT,08:41,6.66,6.66,6.66,6.66,1000
HLX,08:41,4.15,4.15,4.13,4.13,302
GOTU,08:41,3.16,3.19,3.16,3.16,13380
DOYU,08:42,3.91,3.91,3.91,3.91,1111
HZAC,08:42,10.07,10.07,10.07,10.07,100
OXLC,08:42,7.05,7.05,7.05,7.05,5
GNW,08:42,3.29,3.29,3.29,3.29,4
BITF,08:42,4.15,4.17,4.12,4.12,3636
VIOT,08:42,5.48,5.49,5.48,5.49,400
DPW,08:42,2.36,2.36,2.36,2.36,600
NNVC,08:42,4.5,4.52,4.5,4.52,404
SWN,08:42,5.0,5.0,5.0,5.0,3000
HEXO,08:42,4.04,4.04,4.04,4.04,500
APRE,08:42,4.25,4.25,4.25,4.25,400
NRXP,08:42,17.4,17.4,17.38,17.38,859
DB,08:42,12.42,12.42,12.42,12.42,1000
RLX,08:42,4.58,4.58,4.58,4.58,1600
ROOT,08:42,7.54,7.54,7.54,7.54,1
RIG,08:42,3.64,3.64,3.64,3.64,100
AEMD,08:42,4.72,4.72,4.72,4.72,20
INTZ,08:42,4.7199,4.7199,4.7,4.7,2025
WHLM,08:42,4.65,4.65,4.57,4.57,1320
SPAQ,08:42,9.87,9.88,9.87,9.88,34600
ARLO,08:42,6.05,6.05,6.05,6.05,25
OCGN,08:42,6.9801,6.99,6.9801,6.99,101
ARDX,08:42,1.64,1.65,1.64,1.65,112
SOLO,08:42,3.38,3.38,3.37,3.37,530
ORC,08:42,5.14,5.14,5.14,5.14,30
EYEG,08:42,3.55,3.55,3.52,3.52,333
NLY,08:42,8.48,8.48,8.48,8.48,52
RTP,08:42,9.97,9.97,9.97,9.97,1
CHMI,08:42,9.2,9.2,9.2,9.2,100
RCON,08:42,3.3,3.3,3.27,3.27,2060
HUT,08:42,4.76,4.76,4.76,4.76,1260
HOFV,08:42,2.99,3.0,2.99,3.0,2967
IPA,08:42,7.9,8.0,7.9,8.0,112
GOED,08:42,2.82,2.82,2.81,2.81,500
BCS,08:42,9.79,9.79,9.79,9.79,2500
APT,08:42,9.62,9.63,9.62,9.63,100
CAN,08:42,6.47,6.47,6.45,6.45,1710
ME,08:42,8.3,8.31,8.29,8.3,230
BTG,08:42,3.99,3.99,3.99,3.99,100
GE,08:42,13.16,13.16,13.14,13.14,3429
AEI,08:42,2.23,2.23,2.22,2.22,1857
BCEL,08:42,7.73,7.73,7.73,7.73,502
BTCM,08:42,4.95,4.95,4.91,4.92,2866
IMV,08:42,1.8,1.8,1.8,1.8,8
GENE,08:42,3.55,3.55,3.55,3.55,60
AMCR,08:42,11.5,11.5,11.47,11.47,10
WWR,08:42,3.85,3.85,3.85,3.85,50
MOGO,08:42,5.82,5.82,5.82,5.82,500
YQ,08:42,1.27,1.27,1.27,1.27,82
SDC,08:42,6.7099,6.7099,6.7099,6.7099,100
WISH,08:42,9.41,9.42,9.41,9.41,405
OPK,08:42,3.65,3.65,3.65,3.65,299
CCAC,08:42,9.91,9.92,9.91,9.92,1061
SLGG,08:42,4.39,4.39,4.39,4.39,30
EYES,08:42,3.82,3.82,3.82,3.82,37
UAVS,08:42,3.82,3.82,3.81,3.81,123
NUWE,08:42,3.96,3.96,3.96,3.96,16
JUPW,08:42,1.94,1.94,1.94,1.94,20
OSAT,08:42,6.31,6.36,6.31,6.36,101
TEVA,08:42,8.81,8.81,8.81,8.81,3550
EQOS,08:42,5.2,5.2,5.2,5.2,28
BTBT,08:42,8.04,8.04,7.85,7.85,123640
EDU,08:42,2.3,2.3,2.28,2.29,213928
OEG,08:42,3.55,3.55,3.55,3.55,50
RMO,08:42,6.67,6.67,6.67,6.67,100
ATNF,08:42,7.4499,7.4499,7.4499,7.4499,137
JZXN,08:42,4.15,4.15,4.12,4.12,444
CLOV,08:42,8.02,8.02,8.01,8.01,1400
BB,08:42,10.04,10.04,10.04,10.04,5
ZIVO,08:42,3.44,3.44,3.44,3.44,1
WIMI,08:42,3.87,3.87,3.87,3.87,200
KOPN,08:42,6.65,6.65,6.64,6.64,41
CCXI,08:42,14.61,14.61,14.61,14.61,5
SOS,08:42,2.83,2.83,2.81,2.81,3006
NYCB,08:42,11.25,11.25,11.25,11.25,126
NOK,08:42,5.77,5.78,5.77,5.77,140
TAOP,08:42,3.56,3.56,3.56,3.56,46
NCTY,08:42,11.76,11.79,11.71,11.7101,1315
NNDM,08:42,6.15,6.16,6.15,6.16,155
CLVS,08:42,4.89,4.89,4.89,4.89,5
HLX,08:42,4.13,4.13,4.13,4.13,1752
RIDE,08:42,6.82,6.82,6.81,6.82,2128
GOTU,08:42,3.18,3.18,3.08,3.08,15133
DOYU,08:43,3.91,3.91,3.91,3.91,50
OXLC,08:43,7.0499,7.0499,7.0499,7.0499,5
BITF,08:43,4.12,4.16,4.08,4.08,6917
ARR,08:43,10.46,10.46,10.46,10.46,35
BNGO,08:43,5.79,5.79,5.79,5.79,50
RAAS,08:43,4.8,4.8,4.79,4.8,300
NNVC,08:43,4.52,4.55,4.5,4.55,519
SWN,08:43,5.0,5.0,4.99,4.99,229
HEXO,08:43,4.06,4.06,4.06,4.06,10
NRXP,08:43,17.5,17.8,17.43,17.44,1778
AMWL,08:43,11.12,11.12,11.12,11.12,200
GMBT,08:43,9.8,9.8,9.8,9.8,11000
AEMD,08:43,4.72,4.72,4.72,4.72,58
INTZ,08:43,4.67,4.68,4.67,4.68,14400
SPAQ,08:43,9.88,9.8899,9.88,9.8899,5650
OCGN,08:43,7.0,7.0,6.98,6.98,2001
ARDX,08:43,1.65,1.65,1.6499,1.6499,3169
NEGG,08:43,24.03,24.03,24.03,24.03,4
COTY,08:43,8.75,8.75,8.75,8.75,5
EYEG,08:43,3.52,3.54,3.52,3.54,595
RSLS,08:43,3.72,3.73,3.72,3.72,545
CRON,08:43,7.25,7.25,7.25,7.25,2000
RCON,08:43,3.3,3.3,3.3,3.3,11
JAKK,08:43,13.499,13.5,13.45,13.45,2871
ET,08:43,9.78,9.78,9.78,9.78,100
HUT,08:43,4.78,4.78,4.78,4.78,3
HOFV,08:43,3.0,3.0,3.0,3.0,335
GOTU,08:43,3.09,3.15,3.09,3.12,6490
GOED,08:43,2.81,2.81,2.81,2.81,50
APT,08:43,9.6,9.6,9.6,9.6,600
AUY,08:43,4.12,4.12,4.12,4.12,5
CAN,08:43,6.46,6.48,6.45,6.45,8537
JG,08:43,2.18,2.18,2.18,2.18,60
AEI,08:43,2.23,2.23,2.23,2.23,3122
GE,08:43,13.15,13.15,13.14,13.14,3838
ENG,08:43,2.52,2.52,2.52,2.52,1
IMV,08:43,1.8,1.8,1.8,1.8,13547
BTCM,08:43,4.95,4.95,4.9,4.9,1751
AGFY,08:43,19.69,19.69,19.69,19.69,1
ASTS,08:43,11.0102,11.0102,11.0102,11.0102,890
ACB,08:43,6.9501,6.9501,6.95,6.95,790
WWR,08:43,3.86,3.86,3.86,3.86,136
YQ,08:43,1.27,1.28,1.25,1.26,11244
EAF,08:43,11.31,11.32,11.3,11.32,1061
GGPI,08:43,9.94,9.94,9.94,9.94,1
WISH,08:43,9.41,9.42,9.41,9.41,1696
FRO,08:43,7.88,7.88,7.88,7.88,800
OPK,08:43,3.66,3.68,3.66,3.67,20805
UAVS,08:43,3.81,3.81,3.81,3.81,320
FSM,08:43,4.4801,4.4801,4.4801,4.4801,500
VXRT,08:43,8.0,8.0,8.0,8.0,25
UUUU,08:43,5.06,5.06,5.06,5.06,53
ZNGA,08:43,10.2,10.2,10.18,10.18,277
KRBP,08:43,2.82,2.82,2.82,2.82,50
OSAT,08:43,6.35,6.35,6.35,6.35,100
ATOS,08:43,3.91,3.91,3.9,3.9,468
TEVA,08:43,8.81,8.81,8.81,8.81,120
FWP,08:43,14.45,14.45,14.45,14.45,2
BTBT,08:43,7.85,7.93,7.85,7.92,128208
EDU,08:43,2.2999,2.3,2.29,2.29,143002
OEG,08:43,3.53,3.54,3.53,3.54,2963
MRO,08:43,11.44,11.46,11.44,11.46,505
ING,08:43,12.72,12.72,12.72,12.72,1100
FCEL,08:43,6.34,6.35,6.34,6.35,380
JZXN,08:43,4.11,4.15,4.11,4.15,140
CLOV,08:43,8.03,8.05,8.03,8.05,1051
DM,08:43,9.08,9.08,9.08,9.08,9
BB,08:43,10.02,10.04,10.02,10.04,29
AMPG,08:43,3.9,3.9,3.8501,3.8501,1420
NETE,08:43,11.36,11.36,11.36,11.36,100
WIMI,08:43,3.86,3.86,3.86,3.86,97
UWMC,08:43,7.5799,7.5799,7.5799,7.5799,50
CCXI,08:43,14.61,14.61,14.61,14.61,1
AQB,08:43,4.93,4.93,4.93,4.93,200
SOS,08:43,2.81,2.81,2.8,2.81,3967
NGCA,08:43,9.85,9.85,9.85,9.85,50
ANY,08:43,3.08,3.08,3.08,3.08,210
TAOP,08:43,3.56,3.56,3.51,3.52,1122
NOK,08:43,5.77,5.77,5.76,5.76,306
SELB,08:43,3.4899,3.4899,3.4899,3.4899,500
NCTY,08:43,11.75,11.75,11.58,11.58,4901
NNDM,08:43,6.16,6.16,6.16,6.16,20
CMRE,08:43,10.5,10.5,10.5,10.5,200
RIDE,08:43,6.82,6.82,6.8,6.82,168
SCKT,08:43,6.66,6.66,6.66,6.66,20
SLVO,08:43,5.7,5.71,5.68,5.71,107
JAKK,08:44,13.45,13.4999,13.45,13.4999,301
RCON,08:44,3.3,3.3,3.27,3.3,821
AIM,08:44,1.98,1.98,1.98,1.98,100
DHY,08:44,2.49,2.49,2.49,2.49,113
DOYU,08:44,3.89,3.89,3.89,3.89,2947
IRCP,08:44,2.98,2.98,2.98,2.98,148
ING,08:44,12.72,12.72,12.72,12.72,100
RMO,08:44,6.68,6.68,6.68,6.68,200
HUT,08:44,4.78,4.78,4.78,4.78,850
FCEL,08:44,6.35,6.35,6.35,6.35,2008
ALF,08:44,10.2,10.2,10.2,10.2,834
HOFV,08:44,3.0,3.0,3.0,3.0,2665
UMC,08:44,9.4,9.4,9.4,9.4,40
YQ,08:44,1.26,1.27,1.26,1.27,491
DPW,08:44,2.36,2.37,2.36,2.37,2010
JZXN,08:44,4.12,4.12,4.12,4.12,100
CLOV,08:44,8.05,8.05,8.0301,8.05,551
SWN,08:44,5.0,5.0,4.99,4.99,554
WISH,08:44,9.42,9.43,9.41,9.43,3998
NNVC,08:44,4.55,4.55,4.55,4.55,1500
MOSY,08:44,4.48,4.48,4.48,4.48,250
TPGY,08:44,12.49,12.49,12.49,12.49,2
OPK,08:44,3.67,3.68,3.67,3.68,10289
NRXP,08:44,17.5,17.5,17.5,17.5,13
BB,08:44,10.02,10.04,10.02,10.04,23
TELL,08:44,3.52,3.52,3.52,3.52,70
ROOT,08:44,7.54,7.54,7.45,7.45,1050
CAN,08:44,6.45,6.45,6.45,6.45,2000
UAVS,08:44,3.8,3.8,3.8,3.8,877
GMBT,08:44,9.8,9.8,9.8,9.8,5001
AEMD,08:44,4.81,4.81,4.81,4.81,100
INTZ,08:44,4.67,4.67,4.67,4.67,490
GE,08:44,13.14,13.15,13.14,13.15,2906
KAIR,08:44,9.64,9.64,9.64,9.64,298
AEI,08:44,2.23,2.23,2.23,2.23,403
BWEN,08:44,3.85,3.85,3.85,3.85,8
BTG,08:44,3.99,3.99,3.99,3.99,1
WHLM,08:44,4.42,4.43,4.42,4.43,1801
SPAQ,08:44,9.8899,9.89,9.87,9.88,5820
ZNGA,08:44,10.19,10.19,10.18,10.18,809
SOS,08:44,2.8,2.82,2.8,2.81,3369
OCGN,08:44,7.0,7.0,7.0,7.0,10
GMBL,08:44,9.16,9.16,9.16,9.16,1
GCMG,08:44,10.39,10.39,10.3,10.3,58
GRTS,08:44,7.39,7.5,7.39,7.39,710
PSFE,08:44,10.36,10.36,10.36,10.36,5
BCEL,08:44,7.7299,7.73,7.7299,7.73,1000
TAOP,08:44,3.52,3.55,3.52,3.54,277
FTCV,08:44,10.46,10.46,10.46,10.46,50
RMED,08:44,3.2668,3.2668,3.2668,3.2668,25
ORPH,08:44,4.91,4.91,4.91,4.91,1000
CRDF,08:44,5.68,5.68,5.68,5.68,250
HIMS,08:44,8.1501,8.1501,8.1501,8.1501,2
BTCM,08:44,4.91,4.91,4.8,4.84,12304
ZNTE,08:44,10.01,10.01,10.01,10.01,3
EYEG,08:44,3.54,3.54,3.54,3.54,300
IMV,08:44,1.8,1.8,1.8,1.8,4632
GEVO,08:44,5.84,5.84,5.84,5.84,100
AHT,08:44,17.15,17.15,17.15,17.15,614
NCTY,08:44,11.58,11.6,11.5,11.5,2376
OSAT,08:44,6.35,6.35,6.28,6.34,3
ENLC,08:44,5.88,5.88,5.88,5.88,2
ATOS,08:44,3.93,3.93,3.93,3.93,206
TEVA,08:44,8.8199,8.82,8.81,8.82,6580
NNDM,08:44,6.16,6.16,6.16,6.16,400
EQOS,08:44,5.2,5.2,5.2,5.2,500
CHMI,08:44,9.19,9.19,9.19,9.19,200
BTBT,08:44,7.9201,7.9201,7.79,7.8,88249
RIDE,08:44,6.82,6.82,6.82,6.82,8
GENE,08:44,3.55,3.55,3.55,3.55,50
EDU,08:44,2.29,2.29,2.27,2.28,136621
GOTU,08:44,3.1299,3.13,3.11,3.11,4880
ACB,08:44,6.96,6.96,6.96,6.96,120
DOYU,08:45,3.8899,3.89,3.8899,3.89,400
BITF,08:45,4.1,4.1,4.07,4.08,7622
BNGO,08:45,5.79,5.79,5.79,5.79,120
RAAS,08:45,4.83,4.84,4.83,4.84,100
AGEN,08:45,5.09,5.09,5.09,5.09,1000
NRXP,08:45,17.5,17.5,17.5,17.5,106
ROOT,08:45,7.45,7.45,7.45,7.45,1000
RLX,08:45,4.58,4.58,4.58,4.58,1100
RIG,08:45,3.65,3.65,3.65,3.65,1000
AEMD,08:45,4.8,4.81,4.8,4.8,300
INTZ,08:45,4.7,4.7,4.69,4.69,2462
NOVN,08:45,8.15,8.15,8.15,8.15,275
BIOC,08:45,4.13,4.13,4.13,4.13,1
SPAQ,08:45,9.87,9.88,9.87,9.87,25000
WHLM,08:45,4.44,4.44,4.44,4.44,100
OCGN,08:45,6.99,7.0,6.99,7.0,34
ARDX,08:45,1.63,1.63,1.63,1.63,7
EYEG,08:45,3.55,3.55,3.52,3.52,22759
INDI,08:45,8.33,8.33,8.33,8.33,100
RSLS,08:45,3.72,3.72,3.72,3.72,27
PWFL,08:45,6.6,6.6,6.6,6.6,10
CRON,08:45,7.24,7.25,7.24,7.24,504
SLVO,08:45,5.72,5.72,5.72,5.72,1
RCON,08:45,3.3,3.3,3.27,3.27,315
KLR,08:45,10.7,10.7,10.7,10.7,9
ET,08:45,9.78,9.7999,9.78,9.7999,112
HUT,08:45,4.76,4.76,4.76,4.76,2125
GOTU,08:45,3.1299,3.13,3.1299,3.13,400
GOED,08:45,2.82,2.82,2.81,2.81,3500
KALA,08:45,3.5501,3.5501,3.5501,3.5501,500
APT,08:45,9.61,9.61,9.61,9.61,2
CRKN,08:45,3.57,3.57,3.57,3.57,70
CAN,08:45,6.45,6.45,6.41,6.41,4073
LEXX,08:45,6.75,6.76,6.75,6.75,1099
ATIP,08:45,3.92,3.92,3.92,3.92,1
AEI,08:45,2.23,2.23,2.22,2.2299,3807
GE,08:45,13.15,13.15,13.1499,13.1499,5103
ENG,08:45,2.5,2.5,2.5,2.5,40
BBIG,08:45,3.26,3.2775,3.26,3.2775,30
PDSB,08:45,9.4,9.4,9.4,9.4,3000
POWW,08:45,7.09,7.09,7.05,7.05,312
BTCM,08:45,4.81,4.85,4.8,4.83,2803
BTU,08:45,10.65,10.65,10.64,10.64,200
AGFY,08:45,19.69,19.69,19.69,19.69,36
LU,08:45,7.65,7.65,7.65,7.65,2202
GENE,08:45,3.53,3.53,3.53,3.53,1000
YQ,08:45,1.26,1.26,1.26,1.26,10
ZYNE,08:45,4.52,4.52,4.52,4.52,300
WISH,08:45,9.43,9.43,9.42,9.42,1070
OPK,08:45,3.67,3.67,3.67,3.67,3
KODK,08:45,7.2,7.2,7.2,7.2,80
KOS,08:45,2.2,2.2,2.2,2.2,50
EYES,08:45,3.81,3.81,3.8,3.8,301
CX,08:45,8.08,8.08,8.05,8.05,1000
AMPY,08:45,3.08,3.08,3.08,3.08,171
JUPW,08:45,1.94,1.94,1.92,1.92,591
SESN,08:45,3.9001,3.9001,3.9001,3.9001,500
OSAT,08:45,6.35,6.37,6.34,6.37,1451
ATOS,08:45,3.93,3.94,3.93,3.94,33
TEVA,08:45,8.81,8.81,8.81,8.81,11601
BTBT,08:45,7.79,7.83,7.73,7.83,145861
EDU,08:45,2.28,2.3,2.28,2.295,302795
SPOK,08:45,8.57,8.6,8.57,8.6,3300
IRCP,08:45,2.98,2.98,2.98,2.98,143
UMC,08:45,9.38,9.39,9.38,9.38,1100
JZXN,08:45,4.12,4.12,4.12,4.12,100
CLOV,08:45,8.03,8.05,8.03,8.05,1600
CGRN,08:45,4.66,4.66,4.66,4.66,4600
BB,08:45,10.0399,10.04,10.0399,10.04,200
AXTI,08:45,9.85,9.95,9.85,9.95,300
NETE,08:45,11.43,11.8062,11.43,11.789,700
GLEO,08:45,10.0099,10.1399,10.0099,10.1399,883
CCXI,08:45,14.61,14.61,14.61,14.61,1
SOS,08:45,2.83,2.84,2.81,2.82,2771
EXPR,08:45,5.11,5.11,5.11,5.11,1
SELB,08:45,3.47,3.47,3.47,3.47,15
TAOP,08:45,3.54,3.54,3.54,3.54,100
NCTY,08:45,11.51,11.51,11.51,11.51,2499
NNDM,08:45,6.16,6.16,6.16,6.16,602
RIDE,08:45,6.82,6.82,6.82,6.82,100
SCKT,08:45,6.61,6.61,6.61,6.61,18
SOL,08:45,6.98,6.98,6.98,6.98,2000
RIGL,08:45,4.12,4.12,4.12,4.12,150
SFT,08:46,8.4,8.4,8.4,8.4,50
CLNE,08:46,7.49,7.49,7.46,7.46,55
COE,08:46,2.98,2.98,2.98,2.98,250
BITF,08:46,4.17,4.17,4.11,4.11,107
BNGO,08:46,5.79,5.79,5.79,5.79,10
RAAS,08:46,4.8,4.8,4.8,4.8,183
UEC,08:46,2.2,2.2,2.2,2.2,35
NNVC,08:46,4.5,4.51,4.5,4.5,420
SWN,08:46,4.99,4.99,4.99,4.99,2
APRE,08:46,4.26,4.27,4.26,4.27,147
NRXP,08:46,17.49,17.5,17.49,17.5,70
DB,08:46,12.46,12.46,12.46,12.46,200
RLX,08:46,4.58,4.58,4.58,4.58,100
AMWL,08:46,11.01,11.12,11.01,11.12,6
GMBT,08:46,9.8,9.8,9.8,9.8,10000
AEMD,08:46,4.82,4.82,4.82,4.82,1
INTZ,08:46,4.69,4.7,4.69,4.69,1113
NOVN,08:46,8.19,8.19,8.19,8.19,30
WHLM,08:46,4.63,4.63,4.63,4.63,1
SPAQ,08:46,9.8799,9.88,9.8799,9.88,1535
OCGN,08:46,7.0,7.0,7.0,7.0,35
ARDX,08:46,1.63,1.65,1.63,1.65,66
FINV,08:46,6.99,6.99,6.99,6.99,100
EYEG,08:46,3.52,3.55,3.51,3.55,1482
RSLS,08:46,3.74,3.74,3.74,3.74,6
RCON,08:46,3.3,3.3,3.28,3.28,201
BRN,08:46,2.3,2.3,2.3,2.3,50
HJLI,08:46,6.3,6.3,6.3,6.3,50
HUT,08:46,4.76,4.76,4.76,4.76,3000
ET,08:46,9.78,9.78,9.78,9.78,5
BCS,08:46,9.79,9.79,9.79,9.79,100
CAN,08:46,6.41,6.44,6.41,6.42,2645
VIH,08:46,9.88,9.88,9.87,9.87,375
ALZN,08:46,4.49,4.49,4.49,4.49,1010
AEI,08:46,2.23,2.23,2.23,2.23,1106
GE,08:46,13.15,13.15,13.14,13.14,317
SLS,08:46,8.5,8.5,8.5,8.5,12
BBIG,08:46,3.27,3.27,3.27,3.27,75
ORPH,08:46,4.91,4.91,4.91,4.91,10
BTCM,08:46,4.85,4.85,4.81,4.85,2044
IMV,08:46,1.79,1.79,1.79,1.79,100
GEVO,08:46,5.84,5.84,5.84,5.84,100
AHT,08:46,17.08,17.08,17.08,17.08,20
VET,08:46,7.07,7.07,7.07,7.07,1
CRF,08:46,11.55,11.55,11.55,11.55,1
SIRI,08:46,6.67,6.67,6.67,6.67,40
LU,08:46,7.65,7.65,7.63,7.63,2847
ACB,08:46,6.96,6.98,6.96,6.98,206
VLDR,08:46,7.95,7.95,7.95,7.95,200
WWR,08:46,3.9,3.9,3.9,3.9,364
SJT,08:46,5.34,5.34,5.34,5.34,5
YQ,08:46,1.27,1.27,1.26,1.27,9211
WISH,08:46,9.42,9.43,9.41,9.41,6812
AUPH,08:46,11.49,11.49,11.49,11.49,1
OPK,08:46,3.67,3.67,3.67,3.67,626
WPRT,08:46,4.03,4.03,4.03,4.03,25
FLDM,08:46,6.84,6.84,6.84,6.84,153
SESN,08:46,3.92,3.92,3.92,3.92,200
ATOS,08:46,3.94,3.94,3.94,3.94,300
TEVA,08:46,8.81,8.81,8.8,8.8,3802
BTBT,08:46,7.8101,7.89,7.77,7.86,58930
EDU,08:46,2.3,2.3,2.29,2.3,56907
MRO,08:46,11.46,11.46,11.46,11.46,40
OLB,08:46,5.43,5.43,5.43,5.43,100
LOTZ,08:46,4.5299,4.5299,4.5299,4.5299,15
FCEL,08:46,6.37,6.37,6.37,6.37,115
MILE,08:46,7.35,7.35,7.35,7.35,3
JZXN,08:46,4.12,4.1201,4.12,4.1201,1100
CLOV,08:46,8.04,8.04,8.03,8.03,1200
IPWR,08:46,14.75,14.75,14.7,14.7,6
CGRN,08:46,4.6,4.6,4.6,4.6,1900
BB,08:46,10.02,10.02,10.02,10.02,1701
AMPG,08:46,3.8501,3.8501,3.85,3.85,1941
NM,08:46,4.54,4.54,4.54,4.54,50
